req_id,canonical_owner_surface,layer_owner,expected_span,test_file_expected,ci_gate_name,prior_proof_status,prior_final_status,actual_proof_depth,proof_status,harness_outcome,span_count,expected_seen,harness_replay_digest,composition_status,composition_components_reached,content_hash,git_head_at_test_time,caveat_class,caveat_reason
10C-REQ-140,00B_L4_State_Archive_and_UWG,L5/L3/L6,uwg.commit.validated,tests/unit/agentic_core/L4_state/test_10c_req_140.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,8b1a8856463a4dfc20cbaf5b3c4964f80933a9b9d778c493bc64e3c01435d10b,25328cee11659a58489036058ef1acb9389ed12f,,
10C-REQ-141,03A_C0_Context_Engine,C0/knowledge,c0.evidence.contract_emitted,tests/unit/agentic_core/L1_cognition/c0_context/test_10c_req_141.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,e6d879408acc17d19c5c41c95d4217d15b66f0518d8921b37f4c00f8abe79a5e,40a993fbedf5dec115894569b0975ecd6ea6d889,,
10C-REQ-142,03A_C0_Context_Engine,C0 retrieval,c0.evidence.contract_emitted,tests/unit/agentic_core/L1_cognition/c0_context/test_10c_req_142.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,aa780d0dab0f638306ee88d3bad8a577c31161c28b42019f36be7f2b514da541,40a993fbedf5dec115894569b0975ecd6ea6d889,,
10C-REQ-143,03A_C0_Context_Engine,C0 retrieval,c0.evidence.contract_emitted,tests/unit/agentic_core/L1_cognition/c0_context/test_10c_req_143.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,a062ea76704d5ba590ad93ec5ba92596130579e7f2a66059ef849be46f68f3a4,40a993fbedf5dec115894569b0975ecd6ea6d889,,
10C-REQ-144,03A_C0_Context_Engine,C0 retrieval,c0.evidence.contract_emitted,tests/unit/agentic_core/L1_cognition/c0_context/test_10c_req_144.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,ff711169002abc8a20ec19082b70537a5c43d7ea5a09d9583cb9c475d54b09cc,40a993fbedf5dec115894569b0975ecd6ea6d889,,
10C-REQ-145,03A_C0_Context_Engine,C0 retrieval,c0.evidence.contract_emitted,tests/unit/agentic_core/L1_cognition/c0_context/test_10c_req_145.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,2b1a620ef2ac7283edb31b28ede601dfeaa2b11f2ecb8f0ca55fc6d97f5075a2,40a993fbedf5dec115894569b0975ecd6ea6d889,,
10C-REQ-146,06_L6_Shadow_Evaluation_System_Learning,L6 evaluation,l6.eval.record_sealed,tests/unit/agentic_core/L6_observability/test_10c_req_146.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,d7aae637baae45abd140d138fd216b3c4930e04250b195bad8d6f889a99bb1c2,3324888db4e60267618b09af1a40525642fcea86,,
10C-REQ-147,06_L6_Shadow_Evaluation_System_Learning,L6 evaluation,l6.eval.record_sealed,tests/unit/agentic_core/L6_observability/test_10c_req_147.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,96e08ddbac4c3dbcc7b400ccc49beea7b8f2ffe69d6780e17780eb0a907c344e,3324888db4e60267618b09af1a40525642fcea86,,
10C-REQ-148,06_L6_Shadow_Evaluation_System_Learning,L6 evaluation,l6.eval.record_sealed,tests/unit/agentic_core/L6_observability/test_10c_req_148.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,61fa61bc34d35bb4af8aeeca3d4cc34911ce81ca0a3b1397aa4a30aedf4b1ee9,3324888db4e60267618b09af1a40525642fcea86,,
10C-REQ-149,00B_L4_State_Archive_and_UWG,L4/UWG,uwg.commit.validated,tests/unit/agentic_core/L4_state/test_10c_req_149.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,7b1ca7bad7182fbaaba40dedda9c7e7f4a961a0b92cdf5ed11d825c05063b03b,3324888db4e60267618b09af1a40525642fcea86,,
10C-REQ-150,00B_L4_State_Archive_and_UWG,L4/UWG,uwg.commit.validated,tests/unit/agentic_core/L4_state/test_10c_req_150.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,a0d93f209d05f8e78990d83ea2f610c2463f837008744e23f488e079208a06ee,3324888db4e60267618b09af1a40525642fcea86,,
10C-REQ-151,06_L6_Shadow_Evaluation_System_Learning,L6 evaluation,l6.eval.record_sealed,tests/unit/agentic_core/L6_observability/test_10c_req_151.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,e112cadd9eb24e243517ed9b2dc0ae74afbaf6ac28af4a3bc4f22d70818038a7,3324888db4e60267618b09af1a40525642fcea86,,
10C-REQ-152,00B_L4_State_Archive_and_UWG,L4/UWG,uwg.commit.validated,tests/unit/agentic_core/L4_state/test_10c_req_152.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,f8cb38d1a87d20373721de49e25d38ac78a8ecf80efba38917203c98a776a1a3,3324888db4e60267618b09af1a40525642fcea86,,
10C-REQ-153,00B_L4_State_Archive_and_UWG,L5/L4/UWG,uwg.commit.validated,tests/unit/agentic_core/L4_state/test_10c_req_153.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,0900b9875f1857706d01399af8360d080064e86da9d8aea5dc70c158cacc6de3,25328cee11659a58489036058ef1acb9389ed12f,,
10C-REQ-154,00B_L4_State_Archive_and_UWG,L4/UWG,uwg.commit.validated,tests/unit/agentic_core/L4_state/test_10c_req_154.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,dd6fdbb338ed1183a29dfe17ceb1153ffda9b943766ff75620be2fdc9ba014e4,3324888db4e60267618b09af1a40525642fcea86,,
10C-REQ-155,00A_L5_Governance_Safety,C7 capability,l5.certification.evidence_emitted,tests/unit/agentic_core/L5_safety/test_10c_req_155.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,05977a4f1aa727618e89e994eaf408feef80c362783f813050d621439bea6f67,96712ddce297fcc14ee6910f9401640ffea1c42c,,
10C-REQ-156,00A_L5_Governance_Safety,C7 capability,l5.certification.evidence_emitted,tests/unit/agentic_core/L5_safety/test_10c_req_156.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,c8bfa54b7153a53a879c7b931c9f910a7662d2d4f6735b23b9aad987599b8162,96712ddce297fcc14ee6910f9401640ffea1c42c,,
10C-REQ-157,00A_L5_Governance_Safety,C7 capability,l5.certification.evidence_emitted,tests/unit/agentic_core/L5_safety/test_10c_req_157.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,db2fc1fed7ef835b728d9a3406107bd0b44cd7d07de41725813510932f0d80e0,96712ddce297fcc14ee6910f9401640ffea1c42c,,
10C-REQ-158,00A_L5_Governance_Safety,C7 capability,l5.certification.evidence_emitted,tests/unit/agentic_core/L5_safety/test_10c_req_158.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,a28574e59d2c572b45af20d0639a42abda975645bbc50931790d1fbe28c2c07e,96712ddce297fcc14ee6910f9401640ffea1c42c,,
10C-REQ-159,00A_L5_Governance_Safety,C7 capability,l5.certification.evidence_emitted,tests/unit/agentic_core/L5_safety/test_10c_req_159.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,63c53314b35e6f261ed6caaaee72b0c9ecad2c9f816e6c8578a47667794c0513,96712ddce297fcc14ee6910f9401640ffea1c42c,,
10C-REQ-160,00A_L5_Governance_Safety,C7 capability,l5.certification.evidence_emitted,tests/unit/agentic_core/L5_safety/test_10c_req_160.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,c1590fc1e078fde93655caaf6444f0c9f72a7bc96512bd9ecae2f701ca25e185,25328cee11659a58489036058ef1acb9389ed12f,,
10C-REQ-161,00A_L5_Governance_Safety,C7 capability,l5.certification.evidence_emitted,tests/unit/agentic_core/L5_safety/test_10c_req_161.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,e185b8ad6746c0530a52751abd4df2abf7b5659c292fe1d6c54448b2cb8f67b2,96712ddce297fcc14ee6910f9401640ffea1c42c,,
10C-REQ-162,Cross_Cutting_Observability_Replay_Audit,N/A,obs.audit_event.emitted,tests/unit/agentic_core/L6_observability/test_10c_req_162.py,ops_scripts/ci/check_otel_replay_audit_proof.py,NOT_APPLICABLE,ACCEPTED_WITH_CAVEAT,E4_NEGATIVE_CONTROL,ACCEPTED_WITH_CAVEAT,NO_HARNESS,0,false,,,0,6f93e44a0b1fdf15fdc7beae84b1bd337cf24aad0be8d5717ec879a813c77069,0d7bcdd089b23159980d1f31854ce63c52b14dbd,PEDAGOGICAL_ROW,"PEDAGOGICAL_ROW: Contextual Refinement primer staging-area note, not a runtime proof obligation."
10C-REQ-163,Offline_Ingestion_Index_Build,knowledge/embedding,ingest.chunk.sealed,tests/unit/agentic_core/L1_cognition/c0_context/ingestion/test_10c_req_163.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,83b12799af3f58ed431e5f6803fa79991f4f31dbc16d5645be9896ff95ebc81a,25328cee11659a58489036058ef1acb9389ed12f,,
10C-REQ-164,04_L2_Execute,L2 execution,l2.execution.sealed,tests/unit/agentic_core/L2_execution/test_10c_req_164.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,ec436d155820c2982f1a1547eef989e901b6756a7ee3c88dd357837640e5af33,25328cee11659a58489036058ef1acb9389ed12f,,
10C-REQ-165,Cross_Cutting_Observability_Replay_Audit,architecture design,obs.audit_event.emitted,tests/unit/agentic_core/L6_observability/test_10c_req_165.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,baaa93fb6b981e7f7125be7bbe38dd6c1836c0c6b8e80ed6182199f370632389,25328cee11659a58489036058ef1acb9389ed12f,,
10C-REQ-166,Cross_Cutting_Observability_Replay_Audit,architecture design,obs.audit_event.emitted,tests/unit/agentic_core/L6_observability/test_10c_req_166.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,85c4c2c29a8e21da12a58cae086a6d454394f7dd7c167c54114dc52d9faa830c,25328cee11659a58489036058ef1acb9389ed12f,,
10C-REQ-167,00A_L5_Governance_Safety,L5 policy,l5.certification.evidence_emitted,tests/unit/agentic_core/L5_safety/test_10c_req_167.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,fd78c74887dcf7acebe68faef354e6bea1c6aea7cc99dee9c279bd78c8a595d8,132fecde8fe0ee12880968ec08a89dc35b955010,,
10C-REQ-168,01_U0_Request_Intake,L5/gateway,u0.intake.validated,tests/unit/agentic_core/L1_cognition/intake/test_10c_req_168.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,35fb54c56e9eed87f79b4c67b4a9f0321d819a3fd7a14ec5c88d66e07906e513,540f5eec0a2d760f56ceb36d0b11e6fc706ffd40,,
10C-REQ-169,02_L1_Reasoning_Plan,L1 cognition,l1.plan.contract_emitted,tests/unit/agentic_core/L1_cognition/test_10c_req_169.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,73057905040189f88414df0e7b405127e3f38172b65634122f4e909d721d39c9,40a993fbedf5dec115894569b0975ecd6ea6d889,,
10C-REQ-170,03_L0_Route_Decision,L0 routing,l0.route.contract_emitted,tests/unit/agentic_core/L0_routing/test_10c_req_170.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,68d3738e396ed6c3fa40ffa77796f85730755c7be451847d12137a378ce67c3d,540f5eec0a2d760f56ceb36d0b11e6fc706ffd40,,
10C-REQ-171,04_L2_Execute,L2 execution,l2.execution.attempt,tests/unit/agentic_core/L2_execution/test_10c_req_171.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,9a095691c2bab3b26c9123714780b7f2b733900a986c96d823ad44d755b6029a,540f5eec0a2d760f56ceb36d0b11e6fc706ffd40,,
10C-REQ-172,05_Exit_Evaluation_and_Control,L5 exit control,exit.x1.gates_evaluated,tests/unit/agentic_core/L5_safety/exit_control/test_10c_req_172.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,e91179fd3ee22e1e61015d90b91a405e5a334cdcaea481d799eb564372202704,540f5eec0a2d760f56ceb36d0b11e6fc706ffd40,,
10C-REQ-173,06_L6_Shadow_Evaluation_System_Learning,L6 shadow eval,l6.learning.proposal_emitted,tests/unit/agentic_core/L6_observability/test_10c_req_173.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,699977b1175f06859c80821c1d374183550555c7dfc5e603f6a3878fdb48823a,3324888db4e60267618b09af1a40525642fcea86,,
10C-REQ-174,02_L1_Reasoning_Plan,L1 cognition,l1.plan.contract_emitted,tests/unit/agentic_core/L1_cognition/test_10c_req_174.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,88417c56a6ace74a58a1be6ba3add6cf1ca62d22db6c14baf577f28dba76e99a,40a993fbedf5dec115894569b0975ecd6ea6d889,,
10C-REQ-175,04_L2_Execute,L2 execution,l2.execution.prep,tests/unit/agentic_core/L2_execution/test_10c_req_175.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,433b7293bfda29f05a1ce31042691328e37f5b559accde8f65dded3f353f93e2,25328cee11659a58489036058ef1acb9389ed12f,,
10C-REQ-176,00A_L5_Governance_Safety,HITL L5,l5.hitl.escalation_recorded,tests/unit/agentic_core/L5_safety/test_10c_req_176.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,8e96f5fcdd98d6e836f61dd77950275cb0076b60624eeebfa6fd0234aa5952eb,96712ddce297fcc14ee6910f9401640ffea1c42c,,
10C-REQ-177,00B_L4_State_Archive_and_UWG,L4 UWG,uwg.commit.committed,tests/unit/agentic_core/L4_state/test_10c_req_177.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,5a6c85b78ae5146d6e5fcb6894278436a70b428aa5d55ca89db9fefe2c691268,25328cee11659a58489036058ef1acb9389ed12f,,
10C-REQ-178,06_L6_Shadow_Evaluation_System_Learning,L6 observability,l6.eval.record_sealed,tests/unit/agentic_core/L6_observability/test_10c_req_178.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,b7ac14c140dc2bf2124270d317e2e70d431e5991e0beacc4d1ad794268429d79,540f5eec0a2d760f56ceb36d0b11e6fc706ffd40,,
10C-REQ-179,00A_L5_Governance_Safety,HITL L5 + L6 shadow eval,l5.certification.evidence_emitted,tests/unit/agentic_core/L5_safety/test_10c_req_179.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,ecc8915845eb4555bcea9a461c98b51d60ef2b6b652b5fc69bebe7b6cd7946b2,96712ddce297fcc14ee6910f9401640ffea1c42c,,
10C-REQ-180,02_L1_Reasoning_Plan,L1 cognition + L3 orchestration,l1.plan.contract_emitted,tests/unit/agentic_core/L1_cognition/test_10c_req_180.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,7e6383c578c5cc7e4f7d25ddef53905d792e8a2433a82df4523923c84b83f540,40a993fbedf5dec115894569b0975ecd6ea6d889,,
10C-REQ-181,03_L3_Orchestration,L3 orchestration + L4 state,l3.workflow.contract_emitted,tests/unit/agentic_core/L3_orchestration/test_10c_req_181.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,2f1a1111befe3308f9b580b1c0baf6460013c210839a1a30d879488a9237009a,540f5eec0a2d760f56ceb36d0b11e6fc706ffd40,,
10C-REQ-182,00A_L5_Governance_Safety,L1 cognition + L5 safety,l5.certification.evidence_emitted,tests/unit/agentic_core/L5_safety/test_10c_req_182.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,551cf79e61141971e8d70529270cdf891ecbcb9ec639ac39e485826e7bbbd55b,25328cee11659a58489036058ef1acb9389ed12f,,
10C-REQ-183,02_L1_Reasoning_Plan,L1 cognition + L6 observability,l1.plan.contract_emitted,tests/unit/agentic_core/L1_cognition/test_10c_req_183.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,d7e569040c3123e47ba3dd7d595bc113d672fb8c7bc39ebad1fdc5166bb6c051,540f5eec0a2d760f56ceb36d0b11e6fc706ffd40,,
10C-REQ-184,02_L1_Reasoning_Plan,L3 orchestration + L1 cognition,l1.plan.contract_emitted,tests/unit/agentic_core/L1_cognition/test_10c_req_184.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,87b2f883c916183d5431bf0d7c5c25eeef3268aec09793a1fc0b971c7dd173a9,540f5eec0a2d760f56ceb36d0b11e6fc706ffd40,,
10C-REQ-185,00B_L4_State_Archive_and_UWG,L4 state + L6 observability,uwg.commit.validated,tests/unit/agentic_core/L4_state/test_10c_req_185.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,d8962515119ee6dc64fb94fe67621b9a9bc0893608f99c70b2ab7188323be681,25328cee11659a58489036058ef1acb9389ed12f,,
10C-REQ-186,04_L2_Execute,L2 execution,l2.execution.sealed,tests/unit/agentic_core/L2_execution/test_10c_req_186.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,93faec7f5c61535fbfe83a48d76d897adce869b35fc95691f3ea03c977ae6d88,540f5eec0a2d760f56ceb36d0b11e6fc706ffd40,,
