req_id,source_file,source_section,source_unit_type,source_text_short,canonical_requirement_statement,direct_or_implied,semantic_class,layer_owner,runtime_phase,required_artifacts,required_controls,required_tests,severity_if_missing,confidence_score,canonical_owner_surface,source_anchor_ref,risk_if_missing_rationale,artifact_schema_ref,runtime_artifact_expected,otel_span_expected,otel_required_attributes,replay_proof_expected,negative_control_expected,test_file_expected,acceptance_command,ci_gate_name,proof_bundle_ref,implementation_status,evidence_status,duplicate_group,supersedes_req_id,blocked_by_req_id,final_acceptance_status,hardening_notes,source_commit_sha,source_line_range,source_text_sha256,test_file_exists,ci_gate_exists,proof_bundle_exists,last_passed_commit,negative_control_specific
10C-REQ-011,00_ingestion_pipeline_index_build.md,[PEDAGOGICAL LEGEND],legend note,Blue asks Orange knows color semantics,Pedagogical: Blue=query-side semantic seeker vector query_vec; Orange=document-side knowledge representation raw_text_vector contextual_text_vector,explanatory_only,N/A,N/A,N/A,color_semantics_legend,LegendExplainer,N/A - explanatory only,LOW,0.70,Cross_Cutting_Observability_Replay_Audit,00_ingestion_pipeline_index_build.md#[PEDAGOGICAL LEGEND],Loss is a guidance/clarity gap; runtime sovereignty preserved; surface=Cross_Cutting_Observability_Replay_Audit; class=N/A,infrastructure/types/precision_contracts.py (cross-cutting),OTEL trace bundle + replay-key audit record + W3C TraceContext propagation,obs.audit_event.emitted,req_id|run_id|trace_id|request_id|owner_surface|policy_hash|blueprint_hash|replay_key|traceparent|tracestate,replay-determined behavior reproduces across run replay with stable replay_key,Telemetry egress contains PII or secrets without scrubbing -- must fail,tests/unit/agentic_core/L6_observability/test_10c_req_011.py,python -m pytest tests/unit/agentic_core/L6_observability/test_10c_req_011.py -v --no-header,ops_scripts/ci/check_otel_replay_audit_proof.py,artifacts/proof/10c-req-011_proof_bundle.json,DEFERRED,NOT_APPLICABLE,,,,ACCEPTED_WITH_CAVEAT,"PEDAGOGICAL_ROW: documentation/legend, not a runtime proof obligation.",5c5e350491a4e436f9d0d472739d20e1aab2c044,n/a,f3eae968d284559adbb50f712f51f350d157b7f66ba0a2473b9489bfea2ab075,false,false,false,,"Row-specific [10C-REQ-011]: OTEL emitted without satisfying ""Pedagogical: Blue=query-side semantic seeker vector query_vec; Orange=document-side knowledge representation..."" -- must fail"
10C-REQ-012,00A_ingestion_embedding_implementation.md,A1. EXTRACTION,ASCII stage A1,Extract raw bytes to canonical source text,Extraction MUST convert raw bytes/pages/records into canonical source text with document text source_id source metadata,explicit,A. Offline ingestion and retrieval substrate,knowledge/ingestion,Offline ingestion,extracted_content source_id metadata,ContentExtractor SourceIDBinder,Extraction completeness; Source binding accuracy,HIGH,0.90,Offline_Ingestion_Index_Build,00A_ingestion_embedding_implementation.md#A1. EXTRACTION,Loss degrades governance/replay/observability with material runtime impact; surface=Offline_Ingestion_Index_Build; class=A,agentic_core/L1_cognition/c0_context/ingestion/contracts.py:ChunkSealedEnvelope,ChunkSealedEnvelope + IndexMaterializationManifest,ingest.chunk.sealed,req_id|run_id|trace_id|request_id|owner_surface|policy_hash|blueprint_hash|replay_key|artifact_id,chunk hash + index manifest deterministic for fixed corpus snapshot,Ingestion pipeline emits a runtime answer or skips ACL/tenant binding -- must fail,tests/unit/agentic_core/L1_cognition/c0_context/ingestion/test_10c_req_012.py,python -m pytest tests/unit/agentic_core/L1_cognition/c0_context/ingestion/test_10c_req_012.py -v --no-header,ops_scripts/ci/check_10c_pilot_proof_evidence.py,artifacts/proof/10c-req-012_proof_bundle.json,IMPLEMENTED,PROOF_PRESENT,,,,ACCEPTED,EVIDENCE_BOUND_TO_COMMIT:96712ddce297 | CI_GATE_REPOINTED_TO_PILOT:was='ops_scripts/ci/check_ingestion_index_proof.py',5c5e350491a4e436f9d0d472739d20e1aab2c044,n/a,318b775c8cdaf501588119f343556247d3ac05cc7ed46f66b87a58c4d755201a,true,true,true,96712ddce297fcc14ee6910f9401640ffea1c42c,"Row-specific [10C-REQ-012]: ChunkSealedEnvelope emitted without satisfying ""Extraction MUST convert raw bytes/pages/records into canonical source text with document text source_id source metadata"" -- must fail"
10C-REQ-013,00A_ingestion_embedding_implementation.md,A2. CHUNKING,ASCII stage A2,Chunking strategies: section-aware semantic-object overlap-window event-boundary,Chunking MUST implement strategies: section-aware semantic-object overlap-window event-boundary chunking with chunk_001...chunk_n output,explicit,A. Offline ingestion and retrieval substrate,knowledge/chunking,Offline ingestion,chunks_n sequence strategy_applied,ChunkStrategyEngine SectionAwareChunker SemanticObjectChunker,Strategy selection correctness; Chunk boundary quality,MEDIUM,0.88,Offline_Ingestion_Index_Build,00A_ingestion_embedding_implementation.md#A2. CHUNKING,Loss degrades quality/coverage but does not breach a sovereignty boundary; surface=Offline_Ingestion_Index_Build; class=A,agentic_core/L1_cognition/c0_context/ingestion/contracts.py:ChunkSealedEnvelope,ChunkSealedEnvelope + IndexMaterializationManifest,ingest.chunk.sealed,req_id|run_id|trace_id|request_id|owner_surface|policy_hash|blueprint_hash|replay_key|artifact_id,chunk hash + index manifest deterministic for fixed corpus snapshot,Ingestion pipeline emits a runtime answer or skips ACL/tenant binding -- must fail,tests/unit/agentic_core/L1_cognition/c0_context/ingestion/test_10c_req_013.py,python -m pytest tests/unit/agentic_core/L1_cognition/c0_context/ingestion/test_10c_req_013.py -v --no-header,ops_scripts/ci/check_ingestion_index_proof.py,artifacts/proof/10c-req-013_proof_bundle.json,NOT_STARTED,PROOF_MISSING,,,,NEEDS_PROOF,,5c5e350491a4e436f9d0d472739d20e1aab2c044,n/a,318b775c8cdaf501588119f343556247d3ac05cc7ed46f66b87a58c4d755201a,false,false,false,,"Row-specific [10C-REQ-013]: ChunkSealedEnvelope emitted without satisfying ""Chunking MUST implement strategies: section-aware semantic-object overlap-window event-boundary chunking with..."" -- must fail"
10C-REQ-014,00A_ingestion_embedding_implementation.md,A3. SEMANTIC ENRICHMENT,ASCII stage A3,Transform raw chunk into enriched knowledge object,Semantic enrichment MUST transform chunk into knowledge object with title summary concepts query_expansion lineage_hints producing raw text rail + contextual overlay rail,explicit,A. Offline ingestion and retrieval substrate,knowledge/enrichment,Offline ingestion,enriched_object title summary concepts lineage,EnrichmentEngine TitleExtractor ConceptTagger LineageLinker,Enrichment quality; Dual rail generation,HIGH,0.85,Offline_Ingestion_Index_Build,00A_ingestion_embedding_implementation.md#A3. SEMANTIC ENRICHMENT,Loss degrades governance/replay/observability with material runtime impact; surface=Offline_Ingestion_Index_Build; class=A,agentic_core/L1_cognition/c0_context/ingestion/contracts.py:ChunkSealedEnvelope,ChunkSealedEnvelope + IndexMaterializationManifest,ingest.chunk.sealed,req_id|run_id|trace_id|request_id|owner_surface|policy_hash|blueprint_hash|replay_key|artifact_id,chunk hash + index manifest deterministic for fixed corpus snapshot,Ingestion pipeline emits a runtime answer or skips ACL/tenant binding -- must fail,tests/unit/agentic_core/L1_cognition/c0_context/ingestion/test_10c_req_014.py,python -m pytest tests/unit/agentic_core/L1_cognition/c0_context/ingestion/test_10c_req_014.py -v --no-header,ops_scripts/ci/check_10c_pilot_proof_evidence.py,artifacts/proof/10c-req-014_proof_bundle.json,IMPLEMENTED,PROOF_PRESENT,,,,ACCEPTED,EVIDENCE_BOUND_TO_COMMIT:96712ddce297 | CI_GATE_REPOINTED_TO_PILOT:was='ops_scripts/ci/check_ingestion_index_proof.py',5c5e350491a4e436f9d0d472739d20e1aab2c044,n/a,318b775c8cdaf501588119f343556247d3ac05cc7ed46f66b87a58c4d755201a,true,true,true,96712ddce297fcc14ee6910f9401640ffea1c42c,"Row-specific [10C-REQ-014]: ChunkSealedEnvelope emitted without satisfying ""Semantic enrichment MUST transform chunk into knowledge object with title summary concepts query_expansion..."" -- must fail"
10C-REQ-015,00A_ingestion_embedding_implementation.md,A4. METADATA BINDING,ASCII stage A4,Bind doc_id chunk_id parent_id ACL tenant freshness schema_version provenance,Metadata binding MUST attach: doc_id chunk_id parent_id ACL tenant freshness schema_version provenance lineage producing ChunkManifest + ParentChildIndex + retrieval metadata,explicit,A. Offline ingestion and retrieval substrate + D. Governance,knowledge/ingestion,Offline ingestion,chunk_manifest parent_child_index retrieval_metadata,MetadataBinder ACLBinder TenantBinder FreshnessStamper,Complete metadata binding; Lineage preservation,HIGH,0.90,Offline_Ingestion_Index_Build,00A_ingestion_embedding_implementation.md#A4. METADATA BINDING,Loss degrades governance/replay/observability with material runtime impact; surface=Offline_Ingestion_Index_Build; class=A,agentic_core/L1_cognition/c0_context/ingestion/contracts.py:ChunkSealedEnvelope,ChunkSealedEnvelope + IndexMaterializationManifest,ingest.chunk.sealed,req_id|run_id|trace_id|request_id|owner_surface|policy_hash|blueprint_hash|replay_key|artifact_id,chunk hash + index manifest deterministic for fixed corpus snapshot,Ingestion pipeline emits a runtime answer or skips ACL/tenant binding -- must fail,tests/unit/agentic_core/L1_cognition/c0_context/ingestion/test_10c_req_015.py,python -m pytest tests/unit/agentic_core/L1_cognition/c0_context/ingestion/test_10c_req_015.py -v --no-header,ops_scripts/ci/check_10c_pilot_proof_evidence.py,artifacts/proof/10c-req-015_proof_bundle.json,IMPLEMENTED,PROOF_PRESENT,,,,ACCEPTED,EVIDENCE_BOUND_TO_COMMIT:96712ddce297 | CI_GATE_REPOINTED_TO_PILOT:was='ops_scripts/ci/check_ingestion_index_proof.py',5c5e350491a4e436f9d0d472739d20e1aab2c044,n/a,318b775c8cdaf501588119f343556247d3ac05cc7ed46f66b87a58c4d755201a,true,true,true,96712ddce297fcc14ee6910f9401640ffea1c42c,"Row-specific [10C-REQ-015]: ChunkSealedEnvelope emitted without satisfying ""Metadata binding MUST attach: doc_id chunk_id parent_id ACL tenant freshness schema_version provenance lineage..."" -- must fail"
10C-REQ-016,00A_ingestion_embedding_implementation.md,A5. EMBEDDING GENERATION,ASCII stage A5,Pipeline: tokenizer model weights encoder forward pass pooling projection chunk vector,Embedding generation MUST execute: tokenizer -> model weights -> encoder forward pass -> pooling/projection -> chunk_vector with optional separate raw_text_vector and contextual_text_vector,explicit,B. Model-role separation + A. Offline ingestion,knowledge/embedding,Offline ingestion,chunk_vector raw_vec contextual_vec,Tokenizer Embedder ForwardPassPooler ProjectorNormalizer,Tokenization accuracy; Forward pass correctness; Pooling quality,HIGH,0.88,Offline_Ingestion_Index_Build,00A_ingestion_embedding_implementation.md#A5. EMBEDDING GENERATION,Loss degrades governance/replay/observability with material runtime impact; surface=Offline_Ingestion_Index_Build; class=B,agentic_core/L1_cognition/c0_context/ingestion/contracts.py:ChunkSealedEnvelope,ChunkSealedEnvelope + IndexMaterializationManifest,ingest.chunk.sealed,req_id|run_id|trace_id|request_id|owner_surface|policy_hash|blueprint_hash|replay_key|artifact_id,chunk hash + index manifest deterministic for fixed corpus snapshot,Ingestion pipeline emits a runtime answer or skips ACL/tenant binding -- must fail,tests/unit/agentic_core/L1_cognition/c0_context/ingestion/test_10c_req_016.py,python -m pytest tests/unit/agentic_core/L1_cognition/c0_context/ingestion/test_10c_req_016.py -v --no-header,ops_scripts/ci/check_10c_pilot_proof_evidence.py,artifacts/proof/10c-req-016_proof_bundle.json,IMPLEMENTED,PROOF_PRESENT,,,,ACCEPTED,EVIDENCE_BOUND_TO_COMMIT:96712ddce297 | CI_GATE_REPOINTED_TO_PILOT:was='ops_scripts/ci/check_ingestion_index_proof.py',5c5e350491a4e436f9d0d472739d20e1aab2c044,n/a,318b775c8cdaf501588119f343556247d3ac05cc7ed46f66b87a58c4d755201a,true,true,true,96712ddce297fcc14ee6910f9401640ffea1c42c,"Row-specific [10C-REQ-016]: ChunkSealedEnvelope emitted without satisfying ""Embedding generation MUST execute: tokenizer -> model weights -> encoder forward pass -> pooling/projection ->..."" -- must fail"
10C-REQ-017,00A_ingestion_embedding_implementation.md,A6. VECTOR RECORD ASSEMBLY,ASCII stage A6,Build row: UUID + fact_vec + chunk pointer + metadata pointer,Vector record assembly MUST build row: UUID + fact_vec + chunk pointer + metadata pointer with invariant: Vector store is fast math shelf NOT full canonical truth shelf,explicit,A. Offline ingestion and retrieval substrate,knowledge/embedding,Offline ingestion,vector_record uuid fact_vec chunk_ptr metadata_ptr,VectorRecordAssembler UUIDGenerator,Record assembly correctness; Invariant maintained,HIGH,0.87,Offline_Ingestion_Index_Build,00A_ingestion_embedding_implementation.md#A6. VECTOR RECORD ASSEMBLY,Loss degrades governance/replay/observability with material runtime impact; surface=Offline_Ingestion_Index_Build; class=A,agentic_core/L1_cognition/c0_context/ingestion/contracts.py:ChunkSealedEnvelope,ChunkSealedEnvelope + IndexMaterializationManifest,ingest.chunk.sealed,req_id|run_id|trace_id|request_id|owner_surface|policy_hash|blueprint_hash|replay_key|artifact_id,chunk hash + index manifest deterministic for fixed corpus snapshot,Ingestion pipeline emits a runtime answer or skips ACL/tenant binding -- must fail,tests/unit/agentic_core/L1_cognition/c0_context/ingestion/test_10c_req_017.py,python -m pytest tests/unit/agentic_core/L1_cognition/c0_context/ingestion/test_10c_req_017.py -v --no-header,ops_scripts/ci/check_10c_pilot_proof_evidence.py,artifacts/proof/10c-req-017_proof_bundle.json,IMPLEMENTED,PROOF_PRESENT,,,,ACCEPTED,EVIDENCE_BOUND_TO_COMMIT:96712ddce297 | CI_GATE_REPOINTED_TO_PILOT:was='ops_scripts/ci/check_ingestion_index_proof.py',5c5e350491a4e436f9d0d472739d20e1aab2c044,n/a,318b775c8cdaf501588119f343556247d3ac05cc7ed46f66b87a58c4d755201a,true,true,true,96712ddce297fcc14ee6910f9401640ffea1c42c,"Row-specific [10C-REQ-017]: ChunkSealedEnvelope emitted without satisfying ""Vector record assembly MUST build row: UUID + fact_vec + chunk pointer + metadata pointer with invariant: Vector store..."" -- must fail"
10C-REQ-018,00A_ingestion_embedding_implementation.md,A7. VECTOR INDEX WRITE,ASCII stage A7,Write to vector store: ChromaDB pgvector FAISS UUID->vector,Vector index write MUST store: UUID->vector in vector database with sidecar UUID->metadata_refs,explicit,A. Offline ingestion and retrieval substrate,knowledge/L4,Offline ingestion,vector_index uuid_to_vec metadata_refs,VectorStoreWriter ChromaDBWriter pgvectorWriter FAISSWriter,Index write success; Metadata pointer integrity,HIGH,0.88,00B_L4_State_Archive_and_UWG,00A_ingestion_embedding_implementation.md#A7. VECTOR INDEX WRITE,Loss degrades governance/replay/observability with material runtime impact; surface=00B_L4_State_Archive_and_UWG; class=A,agentic_core/L4_state/contracts/commit_request.py:CommitRequest,CommitRequest + WriteAdmissionVerdict + DurableCommitReceipt,uwg.commit.validated,req_id|run_id|trace_id|request_id|owner_surface|policy_hash|blueprint_hash|replay_key|commit_request_id,replay_digest matches between primary and secondary execution; replay_key stable across runs,UWG commits without a CommitRequest envelope -- must fail,tests/unit/agentic_core/L4_state/test_10c_req_018.py,python -m pytest tests/unit/agentic_core/L4_state/test_10c_req_018.py -v --no-header,ops_scripts/ci/check_10c_pilot_proof_evidence.py,artifacts/proof/10c-req-018_proof_bundle.json,IMPLEMENTED,PROOF_PRESENT,,,,ACCEPTED,EVIDENCE_BOUND_TO_COMMIT:3324888db4e6 | CI_GATE_REPOINTED_TO_PILOT:was='ops_scripts/ci/check_uwg_write_admission_proof.py',5c5e350491a4e436f9d0d472739d20e1aab2c044,n/a,318b775c8cdaf501588119f343556247d3ac05cc7ed46f66b87a58c4d755201a,true,true,true,3324888db4e60267618b09af1a40525642fcea86,"Row-specific [10C-REQ-018]: CommitRequest emitted without satisfying ""Vector index write MUST store: UUID->vector in vector database with sidecar UUID->metadata_refs"" -- must fail"
10C-REQ-019,00A_ingestion_embedding_implementation.md,A8. CANONICAL SIDECAR WRITE,ASCII stage A8,Write ChunkManifest ParentChildIndex sparse terms provenance,Canonical sidecar write MUST store: ChunkManifest ParentChildIndex sparse terms provenance in canonical metadata store,explicit,A. Offline ingestion and retrieval substrate,knowledge/L4,Offline ingestion,canonical_manifest sparse_terms provenance_store,CanonicalStoreWriter SparseIndexWriter ProvenanceStore,Sidecar write completeness; Truth preservation,HIGH,0.88,00B_L4_State_Archive_and_UWG,00A_ingestion_embedding_implementation.md#A8. CANONICAL SIDECAR WRITE,Loss degrades governance/replay/observability with material runtime impact; surface=00B_L4_State_Archive_and_UWG; class=A,agentic_core/L4_state/contracts/commit_request.py:CommitRequest,CommitRequest + WriteAdmissionVerdict + DurableCommitReceipt,uwg.commit.validated,req_id|run_id|trace_id|request_id|owner_surface|policy_hash|blueprint_hash|replay_key|commit_request_id,replay_digest matches between primary and secondary execution; replay_key stable across runs,UWG commits without a CommitRequest envelope -- must fail,tests/unit/agentic_core/L4_state/test_10c_req_019.py,python -m pytest tests/unit/agentic_core/L4_state/test_10c_req_019.py -v --no-header,ops_scripts/ci/check_10c_pilot_proof_evidence.py,artifacts/proof/10c-req-019_proof_bundle.json,IMPLEMENTED,PROOF_PRESENT,,,,ACCEPTED,EVIDENCE_BOUND_TO_COMMIT:3324888db4e6 | CI_GATE_REPOINTED_TO_PILOT:was='ops_scripts/ci/check_uwg_write_admission_proof.py',5c5e350491a4e436f9d0d472739d20e1aab2c044,n/a,318b775c8cdaf501588119f343556247d3ac05cc7ed46f66b87a58c4d755201a,true,true,true,3324888db4e60267618b09af1a40525642fcea86,"Row-specific [10C-REQ-019]: CommitRequest emitted without satisfying ""Canonical sidecar write MUST store: ChunkManifest ParentChildIndex sparse terms provenance in canonical metadata store"" -- must fail"
10C-REQ-020,00A_ingestion_embedding_implementation.md,A9. RETRIEVAL SUBSTRATE READY,ASCII stage A9,Four shelves: dense sparse lineage canonical ready for runtime,Retrieval substrate ready MUST have: Dense Shelf chunk vectors Sparse Shelf lexical match Lineage Shelf parent-child Canonical Shelf raw chunk truth + metadata,explicit,A. Offline ingestion and retrieval substrate,knowledge/L4,Offline->runtime handoff,four_shelves dense sparse lineage canonical,RetrievalReadinessChecker ShelfValidator,All shelves populated; Readiness verified,HIGH,0.87,00B_L4_State_Archive_and_UWG,00A_ingestion_embedding_implementation.md#A9. RETRIEVAL SUBSTRATE READY,Loss degrades governance/replay/observability with material runtime impact; surface=00B_L4_State_Archive_and_UWG; class=A,agentic_core/L4_state/contracts/commit_request.py:CommitRequest,CommitRequest + WriteAdmissionVerdict + DurableCommitReceipt,uwg.commit.validated,req_id|run_id|trace_id|request_id|owner_surface|policy_hash|blueprint_hash|replay_key|commit_request_id,replay_digest matches between primary and secondary execution; replay_key stable across runs,UWG commits without a CommitRequest envelope -- must fail,tests/unit/agentic_core/L4_state/test_10c_req_020.py,python -m pytest tests/unit/agentic_core/L4_state/test_10c_req_020.py -v --no-header,ops_scripts/ci/check_10c_pilot_proof_evidence.py,artifacts/proof/10c-req-020_proof_bundle.json,IMPLEMENTED,PROOF_PRESENT,,,,ACCEPTED,EVIDENCE_BOUND_TO_COMMIT:3324888db4e6 | CI_GATE_REPOINTED_TO_PILOT:was='ops_scripts/ci/check_uwg_write_admission_proof.py',5c5e350491a4e436f9d0d472739d20e1aab2c044,n/a,318b775c8cdaf501588119f343556247d3ac05cc7ed46f66b87a58c4d755201a,true,true,true,3324888db4e60267618b09af1a40525642fcea86,"Row-specific [10C-REQ-020]: CommitRequest emitted without satisfying ""Retrieval substrate ready MUST have: Dense Shelf chunk vectors Sparse Shelf lexical match Lineage Shelf parent-child..."" -- must fail"
10C-REQ-021,00B_token_vector_mechanics.md,B1. TOKENIZER LOAD,ASCII stage B1,Load model-compatible tokenizer same family as encoder,Tokenizer load MUST load model-compatible tokenizer same model family as embedding encoder with token_ids + attention_mask output contract,explicit,B. Model-role separation,knowledge/embedding,Offline (async init),tokenizer_obj token_ids attention_mask,TokenizerLoader ModelFamilyMatcher,Tokenizer compatibility; Output contract adherence,HIGH,0.90,Offline_Ingestion_Index_Build,00B_token_vector_mechanics.md#B1. TOKENIZER LOAD,Loss degrades governance/replay/observability with material runtime impact; surface=Offline_Ingestion_Index_Build; class=B,agentic_core/L1_cognition/c0_context/ingestion/contracts.py:ChunkSealedEnvelope,ChunkSealedEnvelope + IndexMaterializationManifest,ingest.bootstrap.completed,req_id|run_id|trace_id|request_id|owner_surface|policy_hash|blueprint_hash|replay_key|artifact_id,chunk hash + index manifest deterministic for fixed corpus snapshot,Ingestion pipeline emits a runtime answer or skips ACL/tenant binding -- must fail,tests/unit/agentic_core/L1_cognition/c0_context/ingestion/test_10c_req_021.py,python -m pytest tests/unit/agentic_core/L1_cognition/c0_context/ingestion/test_10c_req_021.py -v --no-header,ops_scripts/ci/check_ingestion_index_proof.py,artifacts/proof/10c-req-021_proof_bundle.json,NOT_STARTED,PROOF_MISSING,,,,NEEDS_PROOF,,5c5e350491a4e436f9d0d472739d20e1aab2c044,n/a,13c521e136f21fc9e5a80d8faa4d34a8ce6400a170ff43d87a3ec93a51999ad0,false,false,false,,"Row-specific [10C-REQ-021]: ChunkSealedEnvelope emitted without satisfying ""Tokenizer load MUST load model-compatible tokenizer same model family as embedding encoder with token_ids +..."" -- must fail"
10C-REQ-022,00B_token_vector_mechanics.md,B2. TOKENIZATION,ASCII stage B2,Text->tokens->token ids apply truncation padding special tokens,Tokenization MUST convert: text -> tokens -> token_ids with truncation padding special tokens applied producing discrete model inputs,explicit,B. Model-role separation,knowledge/embedding,Both offline and runtime,token_ids special_tokens truncated_padded,TokenizationEngine TruncationHandler PaddingHandler,Tokenization accuracy; Boundary handling,HIGH,0.92,Offline_Ingestion_Index_Build,00B_token_vector_mechanics.md#B2. TOKENIZATION,Loss degrades governance/replay/observability with material runtime impact; surface=Offline_Ingestion_Index_Build; class=B,agentic_core/L1_cognition/c0_context/ingestion/contracts.py:ChunkSealedEnvelope,ChunkSealedEnvelope + IndexMaterializationManifest,ingest.chunk.sealed,req_id|run_id|trace_id|request_id|owner_surface|policy_hash|blueprint_hash|replay_key|artifact_id,chunk hash + index manifest deterministic for fixed corpus snapshot,Ingestion pipeline emits a runtime answer or skips ACL/tenant binding -- must fail,tests/unit/agentic_core/L1_cognition/c0_context/ingestion/test_10c_req_022.py,python -m pytest tests/unit/agentic_core/L1_cognition/c0_context/ingestion/test_10c_req_022.py -v --no-header,ops_scripts/ci/check_ingestion_index_proof.py,artifacts/proof/10c-req-022_proof_bundle.json,NOT_STARTED,PROOF_MISSING,,,,NEEDS_PROOF,,5c5e350491a4e436f9d0d472739d20e1aab2c044,n/a,13c521e136f21fc9e5a80d8faa4d34a8ce6400a170ff43d87a3ec93a51999ad0,false,false,false,,"Row-specific [10C-REQ-022]: ChunkSealedEnvelope emitted without satisfying ""Tokenization MUST convert: text -> tokens -> token_ids with truncation padding special tokens applied producing..."" -- must fail"
10C-REQ-023,00B_token_vector_mechanics.md,B3. MODEL CHECKPOINT RESOLUTION,ASCII stage B3,Resolve checkpoint e.g. BAAI/bge-m3 from Hugging Face or local cache,Model checkpoint resolution MUST locate: e.g. BAAI/bge-m3 from Hugging Face Hub or local cache at ~/.cache/huggingface/ producing pretrained checkpoint files,explicit,B. Model-role separation,knowledge/embedding,Offline (async init),checkpoint_files model_weights_location,CheckpointResolver HuggingFaceHubConnector LocalCacheResolver,Checkpoint resolution; Cache management,HIGH,0.88,Offline_Ingestion_Index_Build,00B_token_vector_mechanics.md#B3. MODEL CHECKPOINT RESOLUTION,Loss degrades governance/replay/observability with material runtime impact; surface=Offline_Ingestion_Index_Build; class=B,agentic_core/L1_cognition/c0_context/ingestion/contracts.py:ChunkSealedEnvelope,ChunkSealedEnvelope + IndexMaterializationManifest,ingest.bootstrap.completed,req_id|run_id|trace_id|request_id|owner_surface|policy_hash|blueprint_hash|replay_key|artifact_id,chunk hash + index manifest deterministic for fixed corpus snapshot,Ingestion pipeline emits a runtime answer or skips ACL/tenant binding -- must fail,tests/unit/agentic_core/L1_cognition/c0_context/ingestion/test_10c_req_023.py,python -m pytest tests/unit/agentic_core/L1_cognition/c0_context/ingestion/test_10c_req_023.py -v --no-header,ops_scripts/ci/check_ingestion_index_proof.py,artifacts/proof/10c-req-023_proof_bundle.json,NOT_STARTED,PROOF_MISSING,,,,NEEDS_PROOF,,5c5e350491a4e436f9d0d472739d20e1aab2c044,n/a,13c521e136f21fc9e5a80d8faa4d34a8ce6400a170ff43d87a3ec93a51999ad0,false,false,false,,"Row-specific [10C-REQ-023]: ChunkSealedEnvelope emitted without satisfying ""Model checkpoint resolution MUST locate: e.g. BAAI/bge-m3 from Hugging Face Hub or local cache at ~/.cache/huggingface/..."" -- must fail"
10C-REQ-024,00B_token_vector_mechanics.md,B4. WEIGHT LOAD RAM ALLOCATION,ASCII stage B4,Import trained neural network weights into RAM,Weight load MUST import trained neural network weights into RAM making model executable for forward pass,explicit,B. Model-role separation,knowledge/embedding,Offline (async init),loaded_weights ram_allocation,WeightLoader RAMAllocator,Weight loading success; RAM allocation correctness,HIGH,0.90,Offline_Ingestion_Index_Build,00B_token_vector_mechanics.md#B4. WEIGHT LOAD RAM ALLOCATION,Loss degrades governance/replay/observability with material runtime impact; surface=Offline_Ingestion_Index_Build; class=B,agentic_core/L1_cognition/c0_context/ingestion/contracts.py:ChunkSealedEnvelope,ChunkSealedEnvelope + IndexMaterializationManifest,ingest.bootstrap.completed,req_id|run_id|trace_id|request_id|owner_surface|policy_hash|blueprint_hash|replay_key|artifact_id,chunk hash + index manifest deterministic for fixed corpus snapshot,Ingestion pipeline emits a runtime answer or skips ACL/tenant binding -- must fail,tests/unit/agentic_core/L1_cognition/c0_context/ingestion/test_10c_req_024.py,python -m pytest tests/unit/agentic_core/L1_cognition/c0_context/ingestion/test_10c_req_024.py -v --no-header,ops_scripts/ci/check_ingestion_index_proof.py,artifacts/proof/10c-req-024_proof_bundle.json,NOT_STARTED,PROOF_MISSING,,,,NEEDS_PROOF,,5c5e350491a4e436f9d0d472739d20e1aab2c044,n/a,13c521e136f21fc9e5a80d8faa4d34a8ce6400a170ff43d87a3ec93a51999ad0,false,false,false,,"Row-specific [10C-REQ-024]: ChunkSealedEnvelope emitted without satisfying ""Weight load MUST import trained neural network weights into RAM making model executable for forward pass"" -- must fail"
